Latency,Interval
18446744056027385856,18446744073709549568
18446744056027385856,0
18446744056027385856,0
18446744056027383808,18446744073709549568
18446744056027383808,0
18446744056027381760,18446744073709549568
18446744056027381760,0
18446744056027381760,0
18446744056027379712,18446744073709549568
18446744056027379712,0
18446744056027379712,0
18446744056027377664,18446744073709549568
18446744056027377664,0
18446744056027375616,18446744073709549568
18446744056027375616,0
18446744056027375616,0
18446744056027373568,18446744073709549568
18446744056027373568,0
18446744056027373568,0
18446744056027373568,0
18446744056027371520,18446744073709549568
18446744056027371520,0
18446744056027369472,18446744073709549568
18446744056027369472,0
18446744056027367424,18446744073709549568
18446744056027367424,0
18446744056027367424,0
18446744056027365376,18446744073709549568
18446744056027365376,0
18446744056027363328,18446744073709549568
18446744056027363328,0
18446744056027363328,0
18446744056027361280,18446744073709549568
18446744056027361280,0
18446744056027361280,0
18446744056027359232,18446744073709549568
18446744056027359232,0
18446744056027357184,18446744073709549568
18446744056027357184,0
18446744056027357184,0
18446744056027355136,18446744073709549568
18446744056027355136,0
18446744056027355136,0
18446744056027353088,18446744073709549568
18446744056027353088,0
18446744056027351040,18446744073709549568
18446744056027351040,0
18446744056027351040,0
18446744056027348992,18446744073709549568
18446744056027348992,0
18446744056027348992,0
18446744056027348992,0
18446744056027346944,18446744073709549568
18446744056027346944,0
18446744056027344896,18446744073709549568
18446744056027344896,0
18446744056027344896,0
18446744056027342848,18446744073709549568
18446744056027342848,0
18446744056027342848,0
18446744056027340800,18446744073709549568
18446744056027340800,0
18446744056027338752,18446744073709549568
18446744056027338752,0
18446744056027338752,0
18446744056027336704,18446744073709549568
18446744056027336704,0
18446744056027336704,0
18446744056027334656,18446744073709549568
18446744056027334656,0
18446744056027332608,18446744073709549568
18446744056027332608,0
18446744056027332608,0
18446744056027330560,18446744073709549568
18446744056027330560,0
18446744056027330560,0
18446744056027328512,18446744073709549568
18446744056027328512,0
18446744056027326464,18446744073709549568
18446744056027326464,0
18446744056027326464,0
18446744056027324416,18446744073709549568
18446744056027324416,0
18446744056027324416,0
18446744056027322368,18446744073709549568
18446744056027322368,0
18446744056027320320,18446744073709549568
18446744056027320320,0
18446744056027320320,0
18446744056027318272,18446744073709549568
18446744056027318272,0
18446744056027318272,0
18446744056027316224,18446744073709549568
18446744056027316224,0
18446744056027314176,18446744073709549568
18446744056027314176,0
18446744056027314176,0
18446744056027312128,18446744073709549568
18446744056027312128,0
18446744056027312128,0
18446744056027310080,18446744073709549568
18446744056027310080,0
18446744056027308032,18446744073709549568
18446744056027308032,0
18446744056027308032,0
18446744056027305984,18446744073709549568
18446744056027305984,0
18446744056027305984,0
18446744056027303936,18446744073709549568
18446744056027303936,0
18446744056027303936,0
18446744056027301888,18446744073709549568
18446744056027301888,0
18446744056027301888,0
18446744056027299840,18446744073709549568
18446744056027299840,0
18446744056027299840,0
18446744056027297792,18446744073709549568
18446744056027297792,0
18446744056027297792,0
18446744056027295744,18446744073709549568
18446744056027295744,0
18446744056027293696,18446744073709549568
18446744056027293696,0
18446744056027293696,0
18446744056027291648,18446744073709549568
18446744056027291648,0
18446744056027291648,0
18446744056027289600,18446744073709549568
18446744056027289600,0
18446744056027287552,18446744073709549568
18446744056027287552,0
18446744056027287552,0
18446744056027285504,18446744073709549568
18446744056027285504,0
18446744056027285504,0
18446744056027283456,18446744073709549568
18446744056027283456,0
18446744056027281408,18446744073709549568
18446744056027281408,0
18446744056027281408,0
18446744056027279360,18446744073709549568
18446744056027279360,0
18446744056027277312,18446744073709549568
18446744056027277312,0
18446744056027277312,0
18446744056027275264,18446744073709549568
18446744056027275264,0
18446744056027273216,18446744073709549568
18446744056027273216,0
18446744056027273216,0
18446744056027271168,18446744073709549568
18446744056027271168,0
18446744056027271168,0
18446744056027271168,0
18446744056027269120,18446744073709549568
18446744056027269120,0
18446744056027267072,18446744073709549568
18446744056027267072,0
18446744056027267072,0
18446744056027265024,18446744073709549568
18446744056027265024,0
18446744056027265024,0
18446744056027262976,18446744073709549568
18446744056027262976,0
18446744056027260928,18446744073709549568
18446744056027260928,0
18446744056027260928,0
18446744056027260928,0
18446744056027258880,18446744073709549568
18446744056027258880,0
18446744056027256832,18446744073709549568
18446744056027256832,0
18446744056027256832,0
18446744056027254784,18446744073709549568
18446744056027254784,0
18446744056027252736,18446744073709549568
18446744056027252736,0
18446744056027252736,0
18446744056027250688,18446744073709549568
18446744056027250688,0
18446744056027248640,18446744073709549568
18446744056027248640,0
18446744056027248640,0
18446744056027246592,18446744073709549568
18446744056027246592,0
18446744056027246592,0
18446744056027244544,18446744073709549568
18446744056027244544,0
18446744056027242496,18446744073709549568
18446744056027242496,0
18446744056027242496,0
18446744056027242496,0
18446744056027240448,18446744073709549568
18446744056027240448,0
18446744056027240448,0
18446744056027238400,18446744073709549568
18446744056027238400,0
18446744056027238400,0
18446744056027236352,18446744073709549568
18446744056027236352,0
18446744056027234304,18446744073709549568
18446744056027234304,0
18446744056027234304,0
18446744056027232256,18446744073709549568
18446744056027232256,0
18446744056027232256,0
18446744056027230208,18446744073709549568
18446744056027230208,0
18446744056027228160,18446744073709549568
18446744056027228160,0
18446744056027228160,0
18446744056027226112,18446744073709549568
18446744056027226112,0
18446744056027226112,0
18446744056027224064,18446744073709549568
18446744056027224064,0
18446744056027224064,0
18446744056027222016,18446744073709549568
18446744056027222016,0
18446744056027219968,18446744073709549568
18446744056027219968,0
18446744056027219968,0
18446744056027217920,18446744073709549568
18446744056027217920,0
18446744056027217920,0
18446744056027215872,18446744073709549568
18446744056027215872,0
18446744056027213824,18446744073709549568
18446744056027213824,0
18446744056027213824,0
18446744056027211776,18446744073709549568
18446744056027211776,0
18446744056027211776,0
18446744056027209728,18446744073709549568
18446744056027209728,0
18446744056027207680,18446744073709549568
18446744056027207680,0
18446744056027207680,0
18446744056027205632,18446744073709549568
18446744056027205632,0
18446744056027205632,0
18446744056027203584,18446744073709549568
18446744056027203584,0
18446744056027201536,18446744073709549568
18446744056027201536,0
18446744056027201536,0
18446744056027199488,18446744073709549568
18446744056027199488,0
18446744056027199488,0
18446744056027197440,18446744073709549568
18446744056027197440,0
18446744056027195392,18446744073709549568
18446744056027195392,0
18446744056027195392,0
18446744056027193344,18446744073709549568
18446744056027193344,0
18446744056027193344,0
18446744056027191296,18446744073709549568
18446744056027191296,0
18446744056027189248,18446744073709549568
18446744056027189248,0
18446744056027189248,0
18446744056027187200,18446744073709549568
18446744056027187200,0
18446744056027187200,0
18446744056027185152,18446744073709549568
18446744056027185152,0
18446744056027183104,18446744073709549568
18446744056027183104,0
18446744056027183104,0
18446744056027183104,0
18446744056027181056,18446744073709549568
18446744056027181056,0
18446744056027181056,0
18446744056027179008,18446744073709549568
18446744056027179008,0
18446744056027176960,18446744073709549568
18446744056027176960,0
18446744056027174912,18446744073709549568
18446744056027174912,0
18446744056027174912,0
18446744056027172864,18446744073709549568
18446744056027172864,0
18446744056027172864,0
18446744056027170816,18446744073709549568
18446744056027170816,0
18446744056027170816,0
18446744056027168768,18446744073709549568
18446744056027168768,0
18446744056027168768,0
18446744056027166720,18446744073709549568
18446744056027166720,0
18446744056027166720,0
18446744056027164672,18446744073709549568
18446744056027164672,0
18446744056027162624,18446744073709549568
18446744056027162624,0
18446744056027162624,0
18446744056027160576,18446744073709549568
18446744056027160576,0
18446744056027160576,0
18446744056027158528,18446744073709549568
18446744056027158528,0
18446744056027156480,18446744073709549568
18446744056027156480,0
18446744056027156480,0
18446744056027154432,18446744073709549568
18446744056027154432,0
18446744056027154432,0
18446744056027152384,18446744073709549568
18446744056027152384,0
18446744056027150336,18446744073709549568
18446744056027150336,0
18446744056027150336,0
18446744056027148288,18446744073709549568
18446744056027148288,0
18446744056027148288,0
18446744056027146240,18446744073709549568
18446744056027146240,0
18446744056027144192,18446744073709549568
18446744056027144192,0
18446744056027144192,0
18446744056027142144,18446744073709549568
18446744056027142144,0
18446744056027142144,0
18446744056027140096,18446744073709549568
18446744056027140096,0
18446744056027138048,18446744073709549568
18446744056027138048,0
18446744056027138048,0
18446744056027136000,18446744073709549568
18446744056027136000,0
18446744056027136000,0
18446744056027133952,18446744073709549568
18446744056027133952,0
18446744056027133952,0
18446744056027133952,0
18446744056027131904,18446744073709549568
18446744056027131904,0
18446744056027129856,18446744073709549568
18446744056027129856,0
18446744056027129856,0
18446744056027127808,18446744073709549568
18446744056027127808,0
18446744056027125760,18446744073709549568
18446744056027125760,0
18446744056027125760,0
18446744056027123712,18446744073709549568
18446744056027123712,0
18446744056027121664,18446744073709549568
18446744056027121664,0
18446744056027121664,0
18446744056027119616,18446744073709549568
18446744056027119616,0
18446744056027119616,0
18446744056027117568,18446744073709549568
18446744056027117568,0
18446744056027115520,18446744073709549568
18446744056027115520,0
18446744056027115520,0
18446744056027113472,18446744073709549568
18446744056027113472,0
18446744056027113472,0
18446744056027111424,18446744073709549568
18446744056027111424,0
18446744056027111424,0
18446744056027109376,18446744073709549568
18446744056027109376,0
18446744056027109376,0
18446744056027107328,18446744073709549568
18446744056027107328,0
18446744056027107328,0
18446744056027105280,18446744073709549568
18446744056027105280,0
18446744056027105280,0
18446744056027103232,18446744073709549568
18446744056027103232,0
18446744056027101184,18446744073709549568
18446744056027101184,0
18446744056027101184,0
18446744056027099136,18446744073709549568
18446744056027099136,0
18446744056027099136,0
18446744056027097088,18446744073709549568
18446744056027097088,0
18446744056027095040,18446744073709549568
18446744056027095040,0
18446744056027095040,0
18446744056027092992,18446744073709549568
18446744056027092992,0
18446744056027092992,0
18446744056027090944,18446744073709549568
18446744056027090944,0
18446744056027088896,18446744073709549568
18446744056027088896,0
18446744056027088896,0
18446744056027086848,18446744073709549568
18446744056027086848,0
18446744056027086848,0
18446744056027084800,18446744073709549568
18446744056027084800,0
18446744056027082752,18446744073709549568
18446744056027082752,0
18446744056027082752,0
18446744056027080704,18446744073709549568
18446744056027080704,0
18446744056027078656,18446744073709549568
18446744056027078656,0
18446744056027078656,0
18446744056027076608,18446744073709549568
18446744056027076608,0
18446744056027076608,0
18446744056027074560,18446744073709549568
18446744056027074560,0
18446744056027074560,0
18446744056027072512,18446744073709549568
18446744056027072512,0
18446744056027072512,0
18446744056027070464,18446744073709549568
18446744056027070464,0
18446744056027070464,0
18446744056027068416,18446744073709549568
18446744056027068416,0
18446744056027066368,18446744073709549568
18446744056027066368,0
18446744056027066368,0
18446744056027064320,18446744073709549568
18446744056027064320,0
18446744056027064320,0
18446744056027062272,18446744073709549568
18446744056027062272,0
18446744056027062272,0
18446744056027060224,18446744073709549568
18446744056027060224,0
18446744056027058176,18446744073709549568
18446744056027058176,0
18446744056027056128,18446744073709549568
18446744056027056128,0
18446744056027056128,0
18446744056027054080,18446744073709549568
18446744056027054080,0
18446744056027054080,0
18446744056027052032,18446744073709549568
18446744056027052032,0
18446744056027049984,18446744073709549568
18446744056027049984,0
18446744056027049984,0
18446744056027047936,18446744073709549568
18446744056027047936,0
18446744056027047936,0
18446744056027045888,18446744073709549568
18446744056027045888,0
18446744056027045888,0
18446744056027043840,18446744073709549568
18446744056027043840,0
18446744056027041792,18446744073709549568
18446744056027041792,0
18446744056027041792,0
18446744056027039744,18446744073709549568
18446744056027039744,0
18446744056027039744,0
18446744056027037696,18446744073709549568
18446744056027037696,0
18446744056027037696,0
18446744056027037696,0
18446744056027035648,18446744073709549568
18446744056027035648,0
18446744056027033600,18446744073709549568
18446744056027033600,0
18446744056027031552,18446744073709549568
18446744056027031552,0
18446744056027031552,0
18446744056027029504,18446744073709549568
18446744056027029504,0
18446744056027027456,18446744073709549568
18446744056027027456,0
18446744056027027456,0
18446744056027025408,18446744073709549568
18446744056027025408,0
18446744056027025408,0
18446744056027023360,18446744073709549568
18446744056027023360,0
18446744056027023360,0
18446744056027021312,18446744073709549568
18446744056027021312,0
18446744056027021312,0
18446744056027019264,18446744073709549568
18446744056027019264,0
18446744056027019264,0
18446744056027017216,18446744073709549568
18446744056027017216,0
18446744056027015168,18446744073709549568
18446744056027015168,0
18446744056027015168,0
18446744056027013120,18446744073709549568
18446744056027013120,0
18446744056027013120,0
18446744056027011072,18446744073709549568
18446744056027011072,0
18446744056027009024,18446744073709549568
18446744056027009024,0
18446744056027009024,0
18446744056027006976,18446744073709549568
18446744056027006976,0
18446744056027006976,0
18446744056027004928,18446744073709549568
18446744056027004928,0
18446744056027002880,18446744073709549568
18446744056027002880,0
18446744056027002880,0
18446744056027000832,18446744073709549568
18446744056027000832,0
18446744056027000832,0
18446744056026998784,18446744073709549568
18446744056026998784,0
18446744056026996736,18446744073709549568
18446744056026996736,0
18446744056026996736,0
18446744056026994688,18446744073709549568
18446744056026994688,0
18446744056026992640,18446744073709549568
18446744056026992640,0
18446744056026992640,0
18446744056026990592,18446744073709549568
18446744056026990592,0
18446744056026990592,0
18446744056026990592,0
18446744056026988544,18446744073709549568
18446744056026988544,0
18446744056026988544,0
18446744056026986496,18446744073709549568
18446744056026986496,0
18446744056026984448,18446744073709549568
18446744056026984448,0
18446744056026984448,0
18446744056026982400,18446744073709549568
18446744056026982400,0
18446744056026980352,18446744073709549568
18446744056026980352,0
18446744056026980352,0
18446744056026978304,18446744073709549568
18446744056026978304,0
18446744056026978304,0
18446744056026976256,18446744073709549568
18446744056026976256,0
18446744056026974208,18446744073709549568
18446744056026974208,0
18446744056026974208,0
18446744056026972160,18446744073709549568
18446744056026972160,0
18446744056026972160,0
18446744056026970112,18446744073709549568
18446744056026970112,0
18446744056026970112,0
18446744056026968064,18446744073709549568
18446744056026968064,0
18446744056026968064,0
18446744056026966016,18446744073709549568
18446744056026966016,0
18446744056026966016,0
18446744056026963968,18446744073709549568
18446744056026963968,0
18446744056026961920,18446744073709549568
18446744056026961920,0
18446744056026961920,0
18446744056026959872,18446744073709549568
18446744056026959872,0
18446744056026959872,0
18446744056026957824,18446744073709549568
18446744056026957824,0
18446744056026955776,18446744073709549568
18446744056026955776,0
18446744056026955776,0
18446744056026953728,18446744073709549568
18446744056026953728,0
18446744056026953728,0
18446744056026951680,18446744073709549568
18446744056026951680,0
18446744056026949632,18446744073709549568
18446744056026949632,0
18446744056026949632,0
18446744056026947584,18446744073709549568
18446744056026947584,0
18446744056026947584,0
18446744056026945536,18446744073709549568
18446744056026945536,0
18446744056026943488,18446744073709549568
18446744056026943488,0
18446744056026943488,0
18446744056026941440,18446744073709549568
18446744056026941440,0
18446744056026941440,0
18446744056026941440,0
18446744056026939392,18446744073709549568
18446744056026939392,0
18446744056026937344,18446744073709549568
18446744056026937344,0
18446744056026937344,0
18446744056026935296,18446744073709549568
18446744056026935296,0
18446744056026933248,18446744073709549568
18446744056026933248,0
18446744056026933248,0
18446744056026931200,18446744073709549568
18446744056026931200,0
18446744056026931200,0
18446744056026929152,18446744073709549568
18446744056026929152,0
18446744056026927104,18446744073709549568
18446744056026927104,0
18446744056026927104,0
18446744056026925056,18446744073709549568
18446744056026925056,0
18446744056026925056,0
18446744056026923008,18446744073709549568
18446744056026923008,0
18446744056026920960,18446744073709549568
18446744056026920960,0
18446744056026918912,18446744073709549568
18446744056026920960,2048
18446744056026918912,18446744073709549568
18446744056026918912,0
18446744056026916864,18446744073709549568
18446744056026916864,0
18446744056026916864,0
18446744056026914816,18446744073709549568
18446744056026914816,0
18446744056026914816,0
18446744056026912768,18446744073709549568
18446744056026912768,0
18446744056026910720,18446744073709549568
18446744056026910720,0
18446744056026910720,0
18446744056026908672,18446744073709549568
18446744056026908672,0
18446744056026908672,0
18446744056026906624,18446744073709549568
18446744056026906624,0
18446744056026904576,18446744073709549568
18446744056026904576,0
18446744056026904576,0
18446744056026902528,18446744073709549568
18446744056026902528,0
18446744056026902528,0
18446744056026900480,18446744073709549568
18446744056026900480,0
18446744056026898432,18446744073709549568
18446744056026898432,0
18446744056026898432,0
18446744056026896384,18446744073709549568
18446744056026896384,0
18446744056026896384,0
18446744056026896384,0
18446744056026894336,18446744073709549568
18446744056026894336,0
18446744056026892288,18446744073709549568
18446744056026892288,0
18446744056026890240,18446744073709549568
18446744056026890240,0
18446744056026890240,0
18446744056026888192,18446744073709549568
18446744056026888192,0
18446744056026886144,18446744073709549568
18446744056026886144,0
18446744056026886144,0
18446744056026884096,18446744073709549568
18446744056026884096,0
18446744056026884096,0
18446744056026882048,18446744073709549568
18446744056026882048,0
18446744056026880000,18446744073709549568
18446744056026880000,0
18446744056026880000,0
18446744056026877952,18446744073709549568
18446744056026877952,0
18446744056026877952,0
18446744056026875904,18446744073709549568
18446744056026875904,0
18446744056026875904,0
18446744056026875904,0
18446744056026873856,18446744073709549568
18446744056026873856,0
18446744056026871808,18446744073709549568
18446744056026871808,0
18446744056026871808,0
18446744056026869760,18446744073709549568
18446744056026869760,0
18446744056026869760,0
18446744056026867712,18446744073709549568
18446744056026867712,0
18446744056026865664,18446744073709549568
18446744056026865664,0
18446744056026865664,0
18446744056026863616,18446744073709549568
18446744056026863616,0
18446744056026863616,0
18446744056026861568,18446744073709549568
18446744056026861568,0
18446744056026859520,18446744073709549568
18446744056026859520,0
18446744056026859520,0
18446744056026857472,18446744073709549568
18446744056026857472,0
18446744056026857472,0
18446744056026855424,18446744073709549568
18446744056026855424,0
18446744056026853376,18446744073709549568
18446744056026853376,0
18446744056026853376,0
18446744056026851328,18446744073709549568
18446744056026851328,0
18446744056026851328,0
18446744056026849280,18446744073709549568
18446744056026849280,0
18446744056026847232,18446744073709549568
18446744056026847232,0
18446744056026847232,0
18446744056026845184,18446744073709549568
18446744056026845184,0
18446744056026845184,0
18446744056026843136,18446744073709549568
18446744056026843136,0
18446744056026843136,0
18446744056026841088,18446744073709549568
18446744056026841088,0
18446744056026841088,0
18446744056026839040,18446744073709549568
18446744056026839040,0
18446744056026839040,0
18446744056026836992,18446744073709549568
18446744056026836992,0
18446744056026834944,18446744073709549568
18446744056026834944,0
18446744056026834944,0
18446744056026832896,18446744073709549568
18446744056026832896,0
18446744056026832896,0
18446744056026830848,18446744073709549568
18446744056026830848,0
18446744056026828800,18446744073709549568
18446744056026828800,0
18446744056026828800,0
18446744056026826752,18446744073709549568
18446744056026826752,0
18446744056026826752,0
18446744056026824704,18446744073709549568
18446744056026824704,0
18446744056026822656,18446744073709549568
18446744056026822656,0
18446744056026822656,0
18446744056026820608,18446744073709549568
18446744056026820608,0
18446744056026820608,0
18446744056026818560,18446744073709549568
18446744056026818560,0
18446744056026816512,18446744073709549568
18446744056026816512,0
18446744056026816512,0
18446744056026814464,18446744073709549568
18446744056026814464,0
18446744056026812416,18446744073709549568
18446744056026812416,0
18446744056026812416,0
18446744056026810368,18446744073709549568
18446744056026810368,0
18446744056026810368,0
18446744056026808320,18446744073709549568
18446744056026808320,0
18446744056026808320,0
18446744056026806272,18446744073709549568
18446744056026806272,0
18446744056026804224,18446744073709549568
18446744056026804224,0
18446744056026804224,0
18446744056026802176,18446744073709549568
18446744056026802176,0
18446744056026802176,0
18446744056026800128,18446744073709549568
18446744056026800128,0
18446744056026798080,18446744073709549568
18446744056026798080,0
18446744056026798080,0
18446744056026798080,0
18446744056026796032,18446744073709549568
18446744056026796032,0
18446744056026796032,0
18446744056026793984,18446744073709549568
18446744056026793984,0
18446744056026791936,18446744073709549568
18446744056026791936,0
18446744056026791936,0
18446744056026789888,18446744073709549568
18446744056026789888,0
18446744056026787840,18446744073709549568
18446744056026787840,0
18446744056026787840,0
18446744056026785792,18446744073709549568
18446744056026785792,0
18446744056026785792,0
18446744056026783744,18446744073709549568
18446744056026783744,0
18446744056026781696,18446744073709549568
18446744056026781696,0
18446744056026781696,0
18446744056026779648,18446744073709549568
18446744056026779648,0
18446744056026777600,18446744073709549568
18446744056026777600,0
18446744056026777600,0
18446744056026777600,0
18446744056026777600,0
18446744056026775552,18446744073709549568
18446744056026775552,0
18446744056026773504,18446744073709549568
18446744056026773504,0
18446744056026773504,0
18446744056026771456,18446744073709549568
18446744056026771456,0
18446744056026769408,18446744073709549568
18446744056026769408,0
18446744056026769408,0
18446744056026767360,18446744073709549568
18446744056026767360,0
18446744056026767360,0
18446744056026765312,18446744073709549568
18446744056026765312,0
18446744056026763264,18446744073709549568
18446744056026763264,0
18446744056026763264,0
18446744056026761216,18446744073709549568
18446744056026761216,0
18446744056026761216,0
18446744056026759168,18446744073709549568
18446744056026759168,0
18446744056026757120,18446744073709549568
18446744056026757120,0
18446744056026757120,0
18446744056026755072,18446744073709549568
18446744056026755072,0
18446744056026755072,0
18446744056026753024,18446744073709549568
18446744056026753024,0
18446744056026750976,18446744073709549568
18446744056026750976,0
18446744056026750976,0
18446744056026748928,18446744073709549568
18446744056026748928,0
18446744056026748928,0
18446744056026746880,18446744073709549568
18446744056026746880,0
18446744056026744832,18446744073709549568
18446744056026744832,0
18446744056026744832,0
18446744056026742784,18446744073709549568
18446744056026742784,0
18446744056026742784,0
18446744056026740736,18446744073709549568
18446744056026740736,0
18446744056026740736,0
18446744056026738688,18446744073709549568
18446744056026738688,0
18446744056026738688,0
18446744056026736640,18446744073709549568
18446744056026736640,0
18446744056026736640,0
18446744056026734592,18446744073709549568
18446744056026734592,0
18446744056026732544,18446744073709549568
18446744056026732544,0
18446744056026732544,0
18446744056026730496,18446744073709549568
18446744056026730496,0
18446744056026728448,18446744073709549568
18446744056026728448,0
18446744056026728448,0
18446744056026726400,18446744073709549568
18446744056026726400,0
18446744056026724352,18446744073709549568
18446744056026724352,0
18446744056026724352,0
18446744056026724352,0
18446744056026722304,18446744073709549568
18446744056026722304,0
18446744056026722304,0
18446744056026720256,18446744073709549568
18446744056026720256,0
18446744056026718208,18446744073709549568
18446744056026718208,0
18446744056026718208,0
18446744056026716160,18446744073709549568
18446744056026716160,0
18446744056026716160,0
18446744056026714112,18446744073709549568
18446744056026714112,0
18446744056026712064,18446744073709549568
18446744056026712064,0
18446744056026712064,0
18446744056026710016,18446744073709549568
18446744056026710016,0
18446744056026710016,0
18446744056026707968,18446744073709549568
18446744056026707968,0
18446744056026705920,18446744073709549568
18446744056026705920,0
18446744056026705920,0
18446744056026703872,18446744073709549568
18446744056026703872,0
18446744056026701824,18446744073709549568
18446744056026701824,0
18446744056026701824,0
18446744056026701824,0
18446744056026699776,18446744073709549568
18446744056026699776,0
18446744056026699776,0
18446744056026697728,18446744073709549568
18446744056026697728,0
18446744056026695680,18446744073709549568
18446744056026695680,0
18446744056026695680,0
18446744056026693632,18446744073709549568
18446744056026693632,0
18446744056026691584,18446744073709549568
18446744056026691584,0
18446744056026691584,0
18446744056026689536,18446744073709549568
18446744056026689536,0
18446744056026689536,0
18446744056026687488,18446744073709549568
18446744056026687488,0
18446744056026685440,18446744073709549568
18446744056026685440,0
18446744056026685440,0
18446744056026683392,18446744073709549568
18446744056026683392,0
18446744056026683392,0
18446744056026681344,18446744073709549568
18446744056026681344,0
18446744056026679296,18446744073709549568
18446744056026679296,0
18446744056026679296,0
18446744056026677248,18446744073709549568
18446744056026677248,0
18446744056026677248,0
18446744056026675200,18446744073709549568
18446744056026675200,0
18446744056026673152,18446744073709549568
18446744056026673152,0
18446744056026673152,0
18446744056026671104,18446744073709549568
18446744056026671104,0
18446744056026671104,0
18446744056026669056,18446744073709549568
18446744056026669056,0
18446744056026669056,0
18446744056026667008,18446744073709549568
18446744056026667008,0
18446744056026667008,0
18446744056026664960,18446744073709549568
18446744056026664960,0
18446744056026664960,0
18446744056026662912,18446744073709549568
18446744056026662912,0
18446744056026662912,0
18446744056026660864,18446744073709549568
18446744056026660864,0
18446744056026658816,18446744073709549568
18446744056026658816,0
18446744056026658816,0
18446744056026656768,18446744073709549568
18446744056026656768,0
18446744056026656768,0
18446744056026654720,18446744073709549568
18446744056026654720,0
18446744056026652672,18446744073709549568
18446744056026652672,0
18446744056026652672,0
18446744056026652672,0
18446744056026650624,18446744073709549568
18446744056026650624,0
18446744056026648576,18446744073709549568
18446744056026648576,0
18446744056026648576,0
18446744056026646528,18446744073709549568
18446744056026646528,0
18446744056026644480,18446744073709549568
18446744056026644480,0
18446744056026644480,0
18446744056026642432,18446744073709549568
18446744056026642432,0
18446744056026642432,0
18446744056026640384,18446744073709549568
18446744056026640384,0
18446744056026638336,18446744073709549568
18446744056026638336,0
18446744056026638336,0
18446744056026636288,18446744073709549568
18446744056026636288,0
18446744056026636288,0
18446744056026634240,18446744073709549568
18446744056026634240,0
18446744056026632192,18446744073709549568
18446744056026632192,0
18446744056026632192,0
18446744056026630144,18446744073709549568
18446744056026630144,0
18446744056026628096,18446744073709549568
18446744056026628096,0
18446744056026628096,0
18446744056026626048,18446744073709549568
18446744056026626048,0
18446744056026626048,0
18446744056026624000,18446744073709549568
18446744056026624000,0
18446744056026624000,0
18446744056026621952,18446744073709549568
18446744056026621952,0
18446744056026619904,18446744073709549568
18446744056026619904,0
18446744056026619904,0
18446744056026617856,18446744073709549568
18446744056026617856,0
18446744056026617856,0
18446744056026615808,18446744073709549568
18446744056026615808,0
18446744056026615808,0
18446744056026615808,0
18446744056026613760,18446744073709549568
18446744056026613760,0
18446744056026611712,18446744073709549568
18446744056026611712,0
18446744056026609664,18446744073709549568
18446744056026609664,0
18446744056026609664,0
18446744056026607616,18446744073709549568
18446744056026607616,0
18446744056026605568,18446744073709549568
18446744056026605568,0
18446744056026605568,0
18446744056026605568,0
18446744056026603520,18446744073709549568
18446744056026603520,0
18446744056026603520,0
18446744056026601472,18446744073709549568
18446744056026601472,0
18446744056026599424,18446744073709549568
18446744056026599424,0
18446744056026599424,0
18446744056026597376,18446744073709549568
18446744056026597376,0
18446744056026595328,18446744073709549568
18446744056026595328,0
18446744056026595328,0
18446744056026593280,18446744073709549568
18446744056026593280,0
18446744056026593280,0
18446744056026591232,18446744073709549568
18446744056026591232,0
18446744056026589184,18446744073709549568
18446744056026589184,0
18446744056026589184,0
18446744056026587136,18446744073709549568
18446744056026587136,0
18446744056026587136,0
18446744056026587136,0
18446744056026585088,18446744073709549568
18446744056026585088,0
18446744056026583040,18446744073709549568
18446744056026583040,0
18446744056026583040,0
18446744056026580992,18446744073709549568
18446744056026580992,0
18446744056026578944,18446744073709549568
18446744056026578944,0
18446744056026578944,0
18446744056026576896,18446744073709549568
18446744056026576896,0
18446744056026576896,0
18446744056026574848,18446744073709549568
18446744056026574848,0
18446744056026572800,18446744073709549568
18446744056026572800,0
18446744056026572800,0
18446744056026570752,18446744073709549568
18446744056026570752,0
18446744056026568704,18446744073709549568
18446744056026568704,0
18446744056026568704,0
18446744056026566656,18446744073709549568
18446744056026566656,0
18446744056026566656,0
18446744056026564608,18446744073709549568
18446744056026564608,0
18446744056026562560,18446744073709549568
18446744056026562560,0
18446744056026562560,0
18446744056026562560,0
18446744056026560512,18446744073709549568
18446744056026560512,0
18446744056026560512,0
18446744056026558464,18446744073709549568
18446744056026558464,0
18446744056026556416,18446744073709549568
18446744056026556416,0
18446744056026556416,0
18446744056026554368,18446744073709549568
18446744056026554368,0
18446744056026554368,0
18446744056026552320,18446744073709549568
18446744056026552320,0
18446744056026550272,18446744073709549568
18446744056026550272,0
18446744056026550272,0
18446744056026548224,18446744073709549568
18446744056026548224,0
18446744056026548224,0
18446744056026546176,18446744073709549568
18446744056026546176,0
18446744056026544128,18446744073709549568
18446744056026544128,0
18446744056026544128,0
18446744056026542080,18446744073709549568
18446744056026542080,0
18446744056026540032,18446744073709549568
18446744056026540032,0
18446744056026540032,0
18446744056026537984,18446744073709549568
18446744056026537984,0
18446744056026537984,0
18446744056026535936,18446744073709549568
18446744056026535936,0
18446744056026535936,0
18446744056026533888,18446744073709549568
18446744056026533888,0
18446744056026531840,18446744073709549568
18446744056026531840,0
18446744056026531840,0
18446744056026531840,0
18446744056026529792,18446744073709549568
18446744056026529792,0
18446744056026529792,0
18446744056026527744,18446744073709549568
18446744056026527744,0
18446744056026525696,18446744073709549568
18446744056026525696,0
